,Unnamed: 0,lat,lon,timestamp,amenity,name,tags,address
90,662,49.28525,-123.12540619999999,2016-08-09T19:10:21.000-07:00,restaurant,fantacity karaoke,"{'cuisine': 'asian', 'addr:housenumber': '1133', 'addr:street': 'Robson Street'}","1125 Robson St, Vancouver, BC V6E 1B5, Canada"
91,663,49.2876133,-123.11492379999999,2019-11-25T23:07:41.000-08:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}","151 Burrard St, Vancouver, BC V6C 3N5, Canada"
92,701,49.2842068,-123.1002041,2019-09-02T22:08:25.000-07:00,pub,alibi room,"{'opening_hours': 'Mo-Th 17:00-23:30; Fr 17:00-00:30; Sa 10:00-14:45,17:00-00:30; Su 10:00-14:45,17:00-23:30', 'addr:housenumber': '157', 'website': 'http://www.alibi.ca/', 'addr:street': 'Alexander Street'}","157 Alexander St #300, Vancouver, BC V6A 1B8, Canada"
93,702,49.263335600000005,-123.11441740000001,2019-09-13T13:56:49.000-07:00,fast_food,a&w,"{'addr:housenumber': '467', 'opening_hours': 'Mo-Su 00:00-24:00', 'cuisine': 'burger', 'outdoor_seating': 'no', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Y 1R4', 'addr:city': 'Vancouver'}","467 BC-7, Vancouver, BC V5Y 1R4, Canada"
94,704,49.2630977,-123.11729979999998,2018-12-16T10:09:32.000-08:00,cafe,elysian coffee roasters,"{'opening_hours': 'Mo-Su 07:00-19:00', 'cuisine': 'coffee_shop', 'addr:housenumber': '590', 'addr:street': 'West Broadway', 'source': 'http://www.elysiancoffee.com/'}","590 W Broadway, Vancouver, BC V5Z 3C4, Canada"
95,705,49.212995,-123.1401,2019-05-29T17:48:57.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'wheelchair': 'limited', 'addr:housenumber': '8002', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Granville Street', 'takeaway': 'yes', 'brand': 'Starbucks'}","8008 Granville St, Vancouver, BC V6P 4Z4, Canada"
96,707,49.3721579,-123.09880749999999,2019-06-09T12:39:41.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'addr:housenumber': '6400', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Nancy Greene Way', 'takeaway': 'yes', 'brand': 'Starbucks'}","Grouse Mountain @ Skyride, North Vancouver, BC V7R 4K9, Canada"
97,708,49.3810218,-123.07914550000001,2015-11-14T18:34:31.000-08:00,fast_food,beaver tails,"{'cuisine': 'pastry', 'smoking': 'no'}","19 Mountain Hwy, North Vancouver, BC V7R, Canada"
98,709,49.179727299999996,-123.13799099999999,2018-06-20T15:12:27.000-07:00,cafe,paul's kitchen,"{'phone': '+1-604-273-0373', 'level': '0', 'opening_hours': '11:00-20:00', 'cuisine': 'chinese', 'addr:unit': '135', 'name:zh': '保羅美食'}","42 Leslie Rd, Richmond, BC V6X 2C4, Canada"
99,710,49.1795513,-123.1375541,2018-06-20T15:12:27.000-07:00,restaurant,fukuroku sushi express,"{'alt_name': 'FuKuRoKu Express', 'website': 'http://www.eatalot.ca', 'phone': '+1-604-279-0922', 'level': '0', 'opening_hours': '08:00-23:00', 'cuisine': 'sushi', 'addr:unit': '155'}","Ground level of Superstore #155, 4651 Number 3 Rd, Richmond, BC V6X 2C4, Canada"
100,716,49.052304299999996,-122.3227371,2018-06-20T15:12:28.000-07:00,fast_food,lully's sandwich bar,"{'alt_name': ""Lully's Mobile Food Experience"", 'website': 'https://m.facebook.com/Lullys-Mobile-Food-Experience-869975846380585', 'phone': '+1-250-384-0403', 'description': 'Montreal Old Fashioned Smoked Meat', 'cuisine': 'sandwich', 'url': 'http://lullys.ca'}","32533 S Fraser Way, Abbotsford, BC V2T 4N5, Canada"
101,722,49.2643899,-123.0695091,2019-09-13T13:56:59.000-07:00,restaurant,cabrito - tapas bebidas,"{'addr:housenumber': '2270', 'website': 'http://cabrito.ca', 'phone': '+1-604-620-7636', 'addr:street': 'Commercial Drive', 'addr:postcode': 'V5N 4B5', 'addr:city': 'Vancouver'}","2282 Commercial Dr, Vancouver, BC V5N 4B5, Canada"
102,736,49.2848652,-123.12566499999998,2019-10-18T16:32:50.000-07:00,restaurant,spicy 6,"{'addr:housenumber': '1116', 'website': 'http://spicy6.com', 'phone': '+1-604-336-7999', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'indian', 'addr:street': 'Robson Street', 'fax': '+1-604-336-7997', 'addr:postcode': 'V6E 1B2', 'email': 'eat@spicy6.com', 'addr:city': 'Vancouver'}","1120 Robson St, Vancouver, BC V6E 1B2, Canada"
103,738,49.1048167,-122.8022148,2019-09-23T20:08:40.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '15161', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Highway 10', 'takeaway': 'yes', 'brand': 'Starbucks'}","15161 #10 Hwy 108 Panarama Village, Surrey, BC V3S 9A5, Canada"
104,739,49.1842852,-123.09112340000001,2018-06-20T15:12:22.000-07:00,restaurant,daddy's delight kabobs,"{'addr:housenumber': '4020', 'website': 'http://daddysdelightkabobs.com', 'phone': '+1-604-207-9091', 'addr:street': 'No 5 Rd #110', 'category': 'Persian Restaurant', 'addr:postcode': 'V6X 2V1', 'addr:city': 'Richmond'}","4020 No 5 Rd, Richmond, BC V6V 1G5, Canada"
105,741,49.176761600000006,-122.689973,2017-02-16T08:54:01.000-08:00,cafe,tim hortons,"{'opening_hours': '24/7', 'addr:housenumber': '19218', 'addr:street': '96 Avenue', 'internet_access': 'wlan'}","19218 96 Ave, Surrey, BC V4N 4C4, Canada"
106,744,49.1681085,-122.66752759999999,2019-12-20T09:33:37.000-08:00,restaurant,waka sushi,{'name:en': 'Waka Sushi'},"9110 200 St, Langley City, BC V1M, Canada"
107,745,49.250116299999995,-122.89230259999998,2019-09-23T20:19:36.000-07:00,fast_food,mcdonald's,"{'brand:wikidata': 'Q38076', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'North Road', 'takeaway': 'yes', 'brand': ""McDonald's""}","515 North Rd, Coquitlam, BC V3J 1N7, Canada"
108,747,49.1742656,-122.6668885,2016-10-24T00:20:02.000-07:00,fast_food,triple-o's,"{'name:en': ""Triple-O's""}","9385 201 St, Langley City, BC V1M 3A6, Canada"
109,750,49.2492264,-123.10077520000002,2019-11-20T08:20:04.000-08:00,cafe,caffe artigiano,"{'opening_hours': 'Mo-Fr 06:00-18:30; Sa,Su 06:30-18:30', 'addr:housenumber': '4010', 'name:en': 'Caffe Artigiano', 'addr:street': 'Main Street'}","4010 Main St, Vancouver, BC V5V 1Z6, Canada"
110,751,49.250012100000006,-123.10081070000001,2017-11-05T20:43:41.000-08:00,restaurant,french table bistro,"{'addr:housenumber': '3916', 'name:en': 'French Table Bistro', 'addr:street': 'Main Street'}","3916 Main St, Vancouver, BC V5V 3P2, Canada"
111,753,49.2802067,-123.09997800000001,2016-10-24T07:14:50.000-07:00,restaurant,golden garden vietnamese cuisine,{'name:en': 'Golden Garden Vietnamese Cuisine'},"501 Main St, Vancouver, BC V6A 2V2, Canada"
112,754,49.2498744,-123.1007808,2020-02-03T00:34:17.000-08:00,restaurant,old bird,"{'addr:province': 'BC', 'addr:housenumber': '3950', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","3950 Main St, Vancouver, BC V5V 3P2, Canada"
113,755,49.2797553,-123.0999341,2016-10-24T07:11:31.000-07:00,restaurant,virtuous pie,{'name:en': 'Virtuous Pie'},"539 Main St, Vancouver, BC V6A 2V1, Canada"
114,757,49.2796195,-123.09993370000001,2020-06-11T20:27:15.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'name:en': 'Starbucks', 'takeaway': 'yes', 'brand': 'Starbucks'}","587 Main St, Vancouver, BC V6A 2V1, Canada"
115,759,49.2262222,-123.1287693,2016-10-24T06:57:21.000-07:00,fast_food,tim hortons,{'name:en': 'Tim Hortons'},"6525 Oak St, Vancouver, BC V6P 3Z3, Canada"
116,760,49.2452109,-123.10151100000002,2017-04-01T04:50:11.000-07:00,restaurant,east is east - main st,"{'addr:housenumber': '4433', 'name:en': 'East is East', 'addr:street': 'Main Street'}","4445 Main St, Vancouver, BC V5V 0A2, Canada"
117,761,49.23275220000001,-123.1172852,2016-10-24T07:19:47.000-07:00,cafe,blenz,{'name:en': 'Blenz'},"218-650 W 41st Ave, Vancouver, BC V5Z 2M9, Canada"
118,764,49.169793299999995,-123.1378771,2017-07-19T23:02:01.000-07:00,restaurant,kirin seafood restaurant,"{'addr:housenumber': '7900', 'addr:street': 'Westminster Highway'}","110-6061 Number 3 Rd, Richmond, BC V6Y 2B2, Canada"
119,766,49.2890376,-123.13202209999999,2016-09-28T04:42:02.000-07:00,restaurant,liuyishou hotpot robson,"{'addr:housenumber': '1542', 'addr:street': 'Robson Street'}","1542 Robson St, Vancouver, BC V6G 1C2, Canada"
120,767,49.076397899999996,-122.39350459999999,2017-02-20T16:26:09.000-08:00,restaurant,brambles bistro,{},"29985 Downes Rd, Abbotsford, BC V4X 1Z8, Canada"
121,768,49.279223200000004,-123.1168269,2020-03-08T23:06:19.000-07:00,cafe,gong cha,"{'addr:province': 'BC', 'addr:housenumber': '386', 'payment:credit_cards': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'cuisine': 'bubble_tea', 'name:en': 'Gong Cha', 'addr:street': 'Robson Street', 'payment:debit_cards': 'yes', 'addr:city': 'Vancouver'}","386 Robson St, Vancouver, BC V6B 2B2, Canada"
122,781,49.1872417,-123.131495,2019-09-13T13:56:59.000-07:00,restaurant,the captain's boil,"{'addr:housenumber': '1226-8338', 'website': 'https://www.thecaptainsboil.com/', 'phone': '+1-604-279-0158', 'opening_hours': 'Su-Th 23:00-12:00; Fr-Sa 23:00-13:00', 'cuisine': 'seafood', 'addr:street': 'Capstan Way', 'addr:postcode': 'V6X 4B5', 'addr:city': 'Richmond'}","1226-8338 Capstan Way, Richmond, BC V6X 4B5, Canada"
123,782,49.1874849,-123.1312122,2018-09-27T08:15:39.000-07:00,restaurant,kyabia,"{'opening_hours': 'Mo-Su 05:00-13:00', 'cuisine': 'japanese', 'addr:housenumber': '#1028-8300', 'name:en': 'Kyabia'}","1033-8300 Capstan Way, Richmond, BC V6X 4B7, Canada"
124,783,49.276626799999995,-123.1001058,2018-10-26T20:30:47.000-07:00,restaurant,pizza farina,"{'addr:housenumber': '915', 'website': 'http://www.pizzeriafarina.com', 'phone': '+1-604-681-9334', 'opening_hours': 'Mo-Su 17:00-22:00', 'cuisine': 'pizza', 'name:en': 'Pizza Farina', 'addr:street': 'Main Street'}","901 BC-1A, Vancouver, BC V6A 2V8, Canada"
125,784,49.2037589,-122.9046452,2019-05-11T06:07:56.000-07:00,fast_food,eats at the pier,"{'cuisine': 'burger;ice_cream', 'website': 'newwestpcr.ca'}","1 6th St, New Westminster, BC V3M 6Z6, Canada"
126,786,49.0497709,-122.3190013,2019-09-02T22:08:26.000-07:00,fast_food,,"{'official_name': 'Kami Sushi Enterprises', 'alt_name': 'Kami Sushi', 'website': 'https://www.healthspace.ca/clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C8A57E6F8E89394288257C3F0074E5BD', 'opening_hours': 'PH,Su 11:00-17:00; Mo-We,Sa 09:30-17:30; Th,Fr 09:30-21:00', 'cuisine': 'sushi', 'addr:unit': '24B'}","22 Hillcrest Ave, Abbotsford, BC V2T 4M5, Canada"
127,787,49.0497717,-122.31891429999999,2019-09-02T22:08:26.000-07:00,cafe,sticky buns & more,"{'opening_hours': 'PH,Su 11:00-17:00; Mo-We,Sa 09:30-17:30; Th,Fr 09:30-21:00', 'addr:unit': '24A'}","22 Hillcrest Ave, Abbotsford, BC V2T 4M5, Canada"
128,788,49.2743218,-123.1269429,2019-09-13T13:56:59.000-07:00,restaurant,kaide sushi bar,"{'addr:housenumber': '1375', 'website': 'http://vancouverkaidesushi.com', 'phone': '+1-604-681-5886', 'opening_hours': 'Tu-Th 11:30-21:00; Sa 17:00-22:00; Fr 11:30-22:00', 'cuisine': 'sushi', 'name:en': 'Kaide Sushi Bar', 'addr:street': 'Richards Street', 'addr:postcode': 'V6Z 2X6', 'addr:city': 'Vancouver'}","1367 Richards St, Vancouver, BC V6B 3G7, Canada"
129,801,49.1968099,-123.14017700000001,2020-01-13T01:51:46.000-08:00,restaurant,bibo italian restaurant,"{'cuisine': 'italian', 'alt_name': 'BiBo Pizzeria', 'addr:unit': '67c'}","1067c Templeton Station Road, Richmond, BC V7B, Canada"
130,802,49.197753999999996,-123.14078889999999,2020-01-13T06:13:45.000-08:00,cafe,caffè artigiano,"{'website': 'https://www.caffeartigiano.com', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Sa 09:00-21:00; Su,PH 09:00-19:00', 'outdoor_seating': 'yes', 'addr:unit': '82'}","1082-7899 Templeton Station Rd, Richmond, BC V7B 0B7, Canada"
131,803,49.196712899999994,-123.1395095,2020-01-13T01:51:46.000-08:00,fast_food,japadog,"{'cuisine': 'hot_dog', 'addr:unit': '64'}","7899 Templeton Station Rd, Richmond, BC V7B, Canada"
132,804,49.1967246,-123.13960990000001,2017-04-27T06:50:34.000-07:00,restaurant,ryuu izakaya,"{'cuisine': 'japanese', 'alt_name': 'Ryuu Japanese Kitchen', 'addr:unit': '64a'}","7899 Templeton Station Rd, Richmond, BC V7B, Canada"
133,805,49.196822499999996,-123.14042040000001,2017-04-27T06:50:37.000-07:00,restaurant,neptune wonton noodle,"{'cuisine': 'chinese', 'addr:unit': '67a'}","1075-7899 Templeton Station Rd, Richmond, BC V7B 0B7, Canada"
134,808,49.2909348,-123.13604369999999,2019-09-13T13:56:59.000-07:00,restaurant,sushiholic,"{'addr:housenumber': '836', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","836 Denman St, Vancouver, BC V6G 2L8, Canada"
135,809,49.1794492,-123.13416059999999,2016-10-19T08:11:16.000-07:00,restaurant,felicos restaurant,"{'cuisine': 'greek', 'addr:housenumber': '8140'}","8140 Leslie Rd, Richmond, BC V6X 4A8, Canada"
136,810,49.1250427,-123.18533190000001,2020-01-04T06:29:22.000-08:00,restaurant,kisamos greek taverna,"{'addr:housenumber': '3420', 'website': 'https://kisamostaverna.com/', 'phone': '+1-604-277-5626', 'opening_hours': 'Mo-Fr 11:30-21:00; Sa 11:00-21:30; Su 12:30-21:30', 'cuisine': 'greek', 'addr:street': 'Moncton Street', 'addr:city': 'Richmond'}","3420 Moncton St, Richmond, BC V7E 3A2, Canada"
137,811,49.1630451,-123.1363249,2016-10-15T06:26:12.000-07:00,restaurant,pho lan beef noodle soup,"{'cuisine': 'vietnamese', 'addr:housenumber': '6950', 'addr:street': 'No. 3 Road'}","6950 Number 3 Rd, Richmond, BC V6Y 2C5, Canada"
138,832,49.281272200000004,-123.0472413,2018-06-20T15:12:21.000-07:00,restaurant,le petit saigon,"{'addr:housenumber': '2783', 'phone': '+1-604-251-6340', 'cuisine': 'vietnamese', 'addr:street': 'East Hastings Street', 'takeaway': 'yes', 'addr:city': 'Vancouver'}","2783 E Hastings St, Vancouver, BC V5K 1Z8, Canada"
139,833,49.2725297,-123.0562043,2019-09-02T22:08:26.000-07:00,fast_food,panago pizza,"{'delivery': 'yes', 'addr:housenumber': '1386', 'drive_through': 'no', 'opening_hours': 'Su-Th 11:00-00:00; Fr,Sa 11:00-01:00; PH 11:00-00:00', 'cuisine': 'pizza', 'addr:street': 'Nanaimo Street', 'addr:city': 'Vancouver'}","1386 Nanaimo St, Vancouver, BC V5L 4T6, Canada"
140,837,49.1624624,-122.65579299999999,2016-10-18T01:14:07.000-07:00,restaurant,ocean park pizza & steakhouse,{'name:en': 'Ocean Park Pizza & Steakhouse'},"Eastbound 88 Ave @ 204 St, Langley Twp, BC V1M 2Y5, Canada"
141,838,49.1622956,-122.65489290000001,2019-09-23T20:13:22.000-07:00,bar,walnut grove pub & liqour store,{'name:en': 'Walnut Grove Pub & Liqour Store'},"20472 88 Ave, Langley City, BC V1M, Canada"
142,841,49.176181400000004,-123.13066880000001,2020-02-01T22:08:40.000-08:00,restaurant,bull king bbq,"{'addr:province': 'BC', 'addr:housenumber': '5300', 'cuisine': 'asian', 'addr:street': 'Number 3 Road', 'addr:unit': '322', 'addr:city': 'Richmond'}","102-5300 Number 3 Rd, Richmond, BC V6X 2X9, Canada"
143,842,49.176110200000004,-123.13090919999999,2019-09-13T13:56:59.000-07:00,restaurant,gingeri chinese cuisine,"{'cuisine': 'chinese', 'addr:housenumber': '#323 5300', 'addr:street': 'Number 3 Road', 'addr:city': 'Richmond'}","102-5300 Number 3 Rd, Richmond, BC V6X 2X9, Canada"
144,843,49.175971999999994,-123.1306582,2019-10-09T05:49:19.000-07:00,restaurant,happy lamb hot pot,{},"5300 Number 3 Rd, Richmond, BC V6X 2X9, Canada"
145,844,49.176410700000005,-123.1323338,2016-10-18T05:53:04.000-07:00,restaurant,toku japanese restaurant,{'cuisine': 'japanese'},"5300 Number 3 Rd #222, Richmond, BC V6X 2X9, Canada"
146,851,49.245790299999996,-122.89163629999999,2018-05-05T21:21:46.000-07:00,restaurant,pho 99,{'cuisine': 'vietnamese'},"210-403 North Rd, Coquitlam, BC V3K 3V9, Canada"
147,852,49.2457299,-122.891401,2018-05-05T21:21:46.000-07:00,restaurant,insadong,{'cuisine': 'korean'},"210-403 North Rd, Coquitlam, BC V3K 3V9, Canada"
148,853,49.246225700000004,-122.8918439,2019-09-13T13:57:04.000-07:00,restaurant,best sushi n kitchen,"{'addr:housenumber': '403', 'cuisine': 'japanese;korean;sushi', 'addr:street': 'North Road', 'addr:postcode': 'V3K 3V9', 'addr:unit': '205', 'addr:city': 'Coquitlam'}","202-403 North Rd, Coquitlam, BC V3K 3V9, Canada"
149,854,49.2451974,-122.89217620000001,2019-09-13T13:57:04.000-07:00,restaurant,wings tap and grill,"{'cuisine': 'pub', 'addr:housenumber': '345', 'addr:street': 'North Road', 'addr:postcode': 'V3K 3V8', 'addr:city': 'Coquitlam'}","345 North Rd, Coquitlam, BC V3K 3V8, Canada"
150,856,49.268736499999996,-123.0457293,2020-03-25T19:22:32.000-07:00,restaurant,fuku ramen,"{'opening_hours': 'Tu-Sa 11:30-21:00; Su 12:00-21:00', 'phone': '+16016200200', 'level': '0'}","2800 E 1st Ave, Vancouver, BC V5M 4N9, Canada"
151,869,49.2827166,-123.1048014,2019-09-18T23:00:49.000-07:00,restaurant,tacofino,"{'addr:housenumber': '15', 'payment:credit_cards': 'yes', 'smoking': 'no', 'cuisine': 'taco;mexican', 'outdoor_seating': 'yes', 'addr:street': 'West Cordova Street', 'payment:debit_cards': 'yes', 'takeaway': 'yes', 'addr:city': 'Vancouver'}","15 W Cordova St, Vancouver, BC V6B 1C8, Canada"
152,882,49.281305700000004,-123.10797029999999,2018-10-26T20:30:46.000-07:00,restaurant,mirai sushi,"{'addr:housenumber': '117', 'internet_access': 'wlan', 'phone': '+1-778-379-2588', 'opening_hours': 'Mo-Fr 11:30-00:00; Sa 12:00-00:00', 'cuisine': 'japanese;sushi', 'outdoor_seating': 'no', 'addr:street': 'West Pender Street', 'addr:postcode': 'V6B 1S5', 'takeaway': 'yes', 'email': 'miraisushi117@gmail.com'}","119 W Pender St, Vancouver, BC V6B 1S5, Canada"
153,901,49.196048600000005,-123.177943,2018-10-26T20:30:46.000-07:00,restaurant,hanami,"{'cuisine': 'japanese;sushi', 'phone': '+1-604-821-9932', 'addr:postcode': 'V7B 1Y7'}","3211 Grant McConachie Way, Richmond, BC V7B 1M8, Canada"
154,902,49.1653656,-122.6614878,2019-06-07T13:28:04.000-07:00,restaurant,round table pizza,"{'brand:wikidata': 'Q7371139', 'cuisine': 'pizza', 'name:en': 'Round Table Pizza', 'brand': 'Round Table Pizza', 'brand:wikipedia': 'en:Round Table Pizza'}","8948 202 St, Langley City, BC V1M 4A7, Canada"
155,903,49.1674933,-122.6674453,2019-06-07T13:28:04.000-07:00,restaurant,boston pizza,"{'brand:wikidata': 'Q894578', 'addr:housenumber': '20090', 'brand:wikipedia': 'en:Boston Pizza', 'cuisine': 'pizza', 'name:en': 'Boston Pizza', 'addr:street': '91A Avenue', 'brand': 'Boston Pizza'}","9080 200 St, Langley City, BC V1M, Canada"
156,905,49.1633833,-122.6594915,2020-02-11T02:31:22.000-08:00,fast_food,taco del mar,"{'brand:wikidata': 'Q7673972', 'brand:wikipedia': 'en:Taco del Mar', 'cuisine': 'mexican', 'name:en': 'Taco Del Mar', 'takeaway': 'yes', 'brand': 'Taco Del Mar'}","Northbound 202 St @ 88 Ave, Langley Twp, BC V1M 1E6, Canada"
157,906,49.1660159,-122.66354960000001,2019-03-08T20:32:22.000-08:00,restaurant,pizza hut,"{'brand:wikidata': 'Q191615', 'addr:housenumber': '20159', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'name:en': 'Pizza Hut', 'addr:street': '88 Avenue', 'brand': 'Pizza Hut'}","202 St, Langley City, BC V1M 0A4, Canada"
158,907,49.1672102,-122.6661043,2019-08-24T15:24:21.000-07:00,restaurant,montana's,"{'brand:wikidata': 'Q17022490', 'official_name': ""Montana's BBQ & Bar"", 'addr:housenumber': '20090', 'brand:wikipedia': ""en:Montana's BBQ & Bar"", 'cuisine': 'barbecue', 'name:en': ""Montana's"", 'addr:street': '91A Avenue', 'brand': ""Montana's""}","Unnamed Road, Langley City, BC V1M 3Y9, Canada"
159,908,49.168251,-122.6675528,2019-12-20T09:33:37.000-08:00,restaurant,the barley merchant,"{'addr:province': 'BC', 'website': 'www.thebarleymerchant.com', 'microbrewery': 'yes', 'air_conditioning': 'yes', 'cuisine': 'burger;sandwich;pizza;regional', 'addr:postcode': 'V1M3Y9', 'takeaway': 'yes', 'addr:unit': '101', 'addr:city': 'Langley', 'addr:housenumber': '20090', 'bar': 'yes', 'brewery': 'yes', 'name:en': 'The Barley Merchant', 'outdoor_seating': 'yes', 'addr:street': '91A Avenue'}","9128 200 St, Langley City, BC V1M, Canada"
160,909,49.2640395,-123.18010079999999,2019-10-28T15:41:35.000-07:00,restaurant,green leaf sushi,"{'addr:housenumber': '3416', 'website': 'https://www.facebook.com/GreenLeafSushi/?ref=page_internal', 'phone': '+1-604-568-9406', 'addr:street': 'West Broadway', 'addr:postcode': 'V6R 2B3', 'addr:city': 'Vancouver'}","3345 W Broadway, Vancouver, BC V6R 2B1, Canada"
161,963,49.2762369,-122.84455009999999,2019-09-02T22:08:26.000-07:00,restaurant,namoo sushi,"{'addr:housenumber': '3003', 'website': 'http://www.namoosushi.com', 'phone': '+1-604-949-1017', 'opening_hours': 'Mo-Th 11:30-15:00,16:30-20:30; Fr-Sa 11:30-15:00,16:30-21:30', 'cuisine': 'sushi', 'addr:street': 'Saint Johns Street', 'addr:unit': '101'}","3003 St Johns St, Port Moody, BC V3H 2C4, Canada"
